id	bot	statuses_count	default_profile	default_profile_image	friends_count	followers_count	favourites_count	geo_enabled	listed_count	account_age_hours	diversity	mean_mins_between_tweets	mean_tweet_length	mean_retweets	reply_rate
1019	0	6651	0	0	1730	7604	641	0	195	47313	0.7734375	1161.3880597	99.6814814815	5.42647058824	0.444444444444
1020	1	23	1	0	975	215	0	0	3	48221	0.8125	139650.210526	103.05	1.16666666667	0.15
1021	0	79	0	0	118	26	10	1	4	45042	0.634146341463	37939.9848485	96.6417910448	1	0.089552238806
1022	0	1476	0	0	869	1199	230	1	71	50867	0.685393258427	1006.00714286	99.085106383	8.68656716418	0.127659574468
1024	0	781	0	0	212	125	103	0	25	52660	0.712742980562	3087.7875	102.358024691	3.04545454545	0.37037037037
1026	0	1349	1	0	1094	589	971	0	14	53193	0.688432835821	3033.47107438	91.3524590164	1.8	0.418032786885
1028	0	162	0	0	163	105	340	0	6	47479	0.754285714286	18963.0604027	107.66	1.3	0.446666666667
1029	1	53	0	0	87	23	2	0	0	14362	0.606666666667	11865.6071429	109.310344828	1.66666666667	0.0344827586207
1031	0	415	0	0	183	41	28	0	4	45891	0.764705882353	28644.6896552	68.1333333333	1.25	0.666666666667
1033	0	1257	0	0	265	1889	353	0	133	55059	0.748979591837	3629.58823529	104.32038835	1.82352941176	0.155339805825
1034	0	2473	0	0	547	859	291	0	88	69262	0.378132118451	423.167832168	100.160278746	2.39583333333	0.425087108014
1035	0	2023	0	0	466	336	42	1	33	59548	0.709359605911	5941.2208589	104.579268293	1	0.268292682927
1040	0	442	1	0	7559	6884	120	1	99	19672	0.640973630832	3636.33333333	128.127659574	3.63636363636	0.031914893617
1046	0	200	1	0	1772	930	15	0	31	15172	0.690251572327	5870.87218045	116.276119403	53.7083333333	0.34328358209
1048	0	768	1	0	1063	228	225	0	7	44780	0.786802030457	6808.91935484	106.396825397	1.375	0.285714285714
1050	0	469	0	0	401	234	515	0	16	55679	0.654159869494	2050.0859375	105.581395349	1.8	0.829457364341
1053	0	2550	0	0	1409	1370	2401	1	99	56245	0.777011494253	1158.44186047	93.5402298851	3.79310344828	0.402298850575
1057	0	38065	0	0	49595	137299	1583	0	62	6593	0.378892733564	0.541899441341	119.883333333	1.27272727273	0
1060	0	204	0	0	118	49	70	0	3	48521	0.616470588235	9826.73255814	76.1676300578	1	0.0173410404624
1064	0	1626	0	0	1065	451	269	1	24	74212	0.837164750958	1574.35643564	115.382352941	1	0.362745098039
1066	0	4288	0	0	2814	3689	1013	0	201	74036	0.76	818.897637795	101.1015625	2.32352941176	0.4453125
1069	0	6281	1	0	1555	5812	4189	0	437	49036	0.454143646409	131.597883598	90.0526315789	2.82894736842	0.521052631579
1071	0	10622	0	0	348	720	119	0	32	57217	0.66793409379	744.146067416	80.3798882682	1.7	0.469273743017
1072	1	15	1	0	700	23	1	0	0	37255	0.741379310345	141639.928571	35.8666666667	1	0.333333333333
1075	0	276	0	0	105	53	33	0	8	53935	0.701979045402	13473.313253	108.497005988	1.4	0.203592814371
1076	1	119	0	0	1963	21	2	1	0	44782	0.192629815745	11339.9550562	92.0777777778	1	0.111111111111
1080	0	995	0	0	278	173	47	0	4	54403	0.33641084824	4293.09711286	61.4502617801	1.125	0.219895287958
1082	0	4722	0	0	427	138	748	1	0	33548	0.596078431373	3487.15555556	83.5652173913	1	0.347826086957
1085	0	6134	0	0	1412	1245	865	1	49	43341	0.704067321178	855.316129032	91.2307692308	1.2	0.5
1088	0	294	0	0	1178	116	2818	1	11	41310	0.704387990762	7270.21264368	105.92	1.375	0.411428571429
1089	0	1600	0	0	809	992	2445	0	90	72906	0.595365418895	1659.58461538	92.7175572519	2.5	0.732824427481
1090	0	287	0	0	920	352	37	1	16	33538	0.658866995074	1254.59863946	101.378378378	1.77358490566	0.148648648649
1092	0	5961	0	0	1239	678	324	0	40	43632	0.882142857143	732.771929825	100.551724138	1.71428571429	0.206896551724
1097	0	65	1	0	33	30	7	1	1	48115	0.839160839161	74336.5625	82.4242424242	1	0.363636363636
1102	0	923	0	0	391	406	1	0	13	28301	0.710706150342	7911.14457831	98.5357142857	13.9411764706	0
1104	0	71	0	0	395	121	26	1	8	29934	0.881578947368	10331.3611111	72.3243243243	2	0.108108108108
1107	0	709	0	0	2187	34150	2	0	21	21632	0.710862619808	3592.46218487	117.633333333	767.588235294	0.0333333333333
1111	0	828	0	0	255	1078	275	1	27	72313	0.710084033613	3634.37755102	94.2626262626	1.18181818182	0.666666666667
1112	0	3096	0	0	353	537	513	0	41	52136	0.570487483531	430.603448276	73.7314285714	1.63636363636	0.651428571429
1113	1	236	1	0	797	4	0	0	0	25308	0.519412381952	2000.80512821	110.591836735	1	0.0408163265306
1117	1	1292	1	0	1091	3	0	0	1	32030	0.459510357815	287.693467337	83.41	3	0
1119	1	53	0	0	1227	8	0	0	0	47996	0.75	37053.5882353	123.480769231	1	0
1120	0	2682	0	0	1827	2099	576	1	148	61404	0.806282722513	8456.875	91.2195121951	1	0.219512195122
1121	0	785	1	0	301	413	300	1	9	41950	0.682102628285	3266.26701571	81.15625	2.08333333333	0.729166666667
1123	0	1226	0	0	504	382	447	1	7	55678	0.704035874439	5878.01351351	74.2214765101	1.66666666667	0.570469798658
1124	0	569	0	0	779	2713	271	1	60	49785	0.71875	3260.55913978	109.510638298	9.97297297297	0.457446808511
1125	0	17	0	0	224	29	9	0	1	12948	0.939393939394	52901.0714286	85.5333333333	1	0.666666666667
1126	0	5331	0	0	983	455	3017	1	49	43303	0.65625	277.909774436	95.1865671642	1.79310344828	0.567164179104
1128	1	220	1	0	951	656	20	0	47	27667	0.562068965517	5320.11797753	87.061452514	1.16	0.40782122905
1130	0	838	0	0	640	732	302	1	55	50894	0.617021276596	1016.04137931	89.7397260274	1.58823529412	0.417808219178
1131	0	242	0	0	625	211	6	1	17	52539	0.649294245385	12020.5	111.816216216	1.65714285714	0.145945945946
1132	0	3276	0	0	984	523	1597	0	46	40809	0.810810810811	1345.77777778	80.0434782609	1.88888888889	0.565217391304
1133	0	628	0	0	1999	670	15	0	18	55302	0.757617728532	8196.41780822	102.278911565	1.29411764706	0.122448979592
1134	0	2340	1	0	1209	433	1733	1	20	37919	0.48731884058	928.65497076	103.941860465	3.82142857143	0.53488372093
1135	0	8133	0	0	1022	355	150	0	18	55200	0.514255543823	1311.43169399	94.4836956522	1	0
1137	0	639	0	0	351	236	138	0	16	25437	0.651308900524	3596.72251309	101.15625	1.17647058824	0.21875
1141	0	1540	0	0	754	385	33	1	25	73324	0.677137870855	4960.98484848	85.1654135338	2	0.466165413534
1143	0	131	0	0	371	116	3	0	15	30039	0.722846441948	16670.728972	80.6759259259	1	0.0462962962963
1144	0	486	1	0	271	93	146	0	1	55856	0.622291021672	6826.33727811	94.3882352941	2	0.388235294118
1145	0	2727	0	0	586	500	21	0	42	61804	0.776785714286	8152.08333333	101.72	2	0.64
1146	1	2	0	0	263	23	5	0	1	37594	1	23162	82	1	0.5
1149	0	2497	1	0	783	296	690	1	35	30269	0.609717868339	83.6815286624	103.588607595	1.33333333333	0.449367088608
1150	0	6	1	0	184	75	6	0	2	29381	0.777777777778	15938.5454545	117.833333333	6	0
1152	0	494	0	0	919	851	8	1	70	46731	0.657065706571	9831.26530612	174.974619289	1.76315789474	0.111675126904
1153	0	336	1	0	366	229	11	0	30	38671	0.696859903382	7053.78823529	116.152046784	5.47727272727	0.169590643275
1154	0	650	0	0	1780	352	133	1	22	57847	0.876132930514	6052.42253521	129.416666667	2.5	0.236111111111
1155	1	59	1	0	965	281	0	0	4	17866	0.881481481481	1886.65384615	128.259259259	1	0.333333333333
1156	0	2338	0	0	515	379	484	1	31	55709	0.718972895863	3050.32592593	89.5882352941	1	0.235294117647
1159	0	367	0	0	656	538	111	1	21	30773	0.643889618922	3099.64848485	93.1807228916	1.2962962963	0.355421686747
1162	0	584	0	0	1229	397	104	0	9	57262	0.570945945946	4806.19594595	87.2013422819	1.30769230769	0.919463087248
1163	0	912	0	0	1533	479	205	1	21	61088	0.761904761905	5782.04819277	91.7857142857	2.85714285714	0.47619047619
1164	0	4312	0	0	446	567	858	1	39	31312	0.4	188.179558011	93.347107438	1.55	0.581267217631
1166	0	13633	0	0	1764	3108	10676	1	208	58581	0.69387755102	77.6277372263	75.1231884058	6.61538461538	0.826086956522
1167	0	1221	0	0	428	260	140	1	11	58450	0.693602693603	4652.57297297	73.4516129032	1	0.0322580645161
1169	0	915	0	0	4756	8361	593	0	405	26170	0.696531791908	1501.09589041	104.216216216	4.63265306122	0.108108108108
1171	0	72	1	0	1271	126	44	0	5	30174	0.861538461538	45698.7142857	85.6896551724	1	0.793103448276
1172	0	371	0	0	1226	512	0	0	17	47762	0.448087431694	7538.24074074	108.552147239	1.4347826087	0.0306748466258
1176	0	6197	0	0	2617	6507	2822	1	59	55645	0.688372093023	429.549019608	87.5454545455	3.88679245283	0.701298701299
1177	0	830	1	0	1507	339	624	0	8	35492	0.78	7047.37142857	87.3333333333	1.8	0.444444444444
1178	1	370	0	0	567	258	3	0	53	28352	0.614798694233	5613.89444444	107.806629834	1.43333333333	0.364640883978
1179	0	9388	0	0	633	5941	3674	1	589	56075	0.6144	888.48447205	68.3580246914	2.65714285714	0.567901234568
1181	0	557	0	0	479	197	129	1	7	31158	0.78223495702	4574.07042254	85.9861111111	2.27272727273	0.166666666667
1186	0	339	1	0	2001	183	21	0	6	42224	0.707317073171	1055.9494382	42.1899441341	37	0.972067039106
1189	1	168	1	0	70	51	1531	0	5	52133	0.727053140097	19073.9	100.450549451	2.57142857143	0.571428571429
1193	0	175	0	0	101	27	16	1	1	55641	0.656862745098	22076.1103448	82.8287671233	1.5	0.575342465753
1194	0	935	0	0	225	125	70	1	2	56182	0.724226804124	6182.93650794	62.4	1	0.152631578947
1198	1	186	1	0	74	137	187	0	11	58596	0.654078549849	21897.8357143	119.29787234	1.16666666667	0.482269503546
1200	1	3	1	0	1944	3	0	0	0	32787	1	914288	16.3333333333	1	0.333333333333
1201	0	5912	0	0	569	1103	1121	1	54	75851	0.71757925072	763.9	95.9875776398	1.11764705882	0.633540372671
1202	0	996	0	0	609	406	297	0	34	33827	0.748743718593	2672.46428571	94.7176470588	2.41666666667	0.423529411765
1204	0	130	0	0	167	75	1	0	1	43985	0.535420098847	13006.6333333	107.520661157	1.54166666667	0.247933884298
1206	0	1156	0	0	208	123	79	1	17	41053	0.619589977221	6336.08139535	89.1213872832	1.44444444444	0.161849710983
1207	0	2629	0	0	661	2469	841	0	159	53331	0.589115646259	1139.38922156	100.428571429	4.34782608696	0.863095238095
1208	0	3258	1	0	981	404	47	1	30	55892	0.655339805825	550.121693122	101.878947368	1.88888888889	0.00526315789474
1209	0	411	0	0	122	74	115	1	1	53465	0.744186046512	4740.72571429	79.1420454545	1.3	0.284090909091
1213	0	456	0	0	349	73	0	1	3	57031	0.666153846154	9583.2027972	80.1041666667	2.41666666667	0.583333333333
1214	0	1164	0	0	2000	907	182	1	25	56132	0.327930174564	916.624137931	105.570446735	1.625	0.123711340206
1215	0	374	0	0	211	77	245	0	10	8813	0.400187441425	593.6	89.9653679654	1.61111111111	0.138528138528
1216	1	79	1	1	999	33	0	0	0	24211	0.475	995.302325581	37.0227272727	2.17647058824	0
1218	1	19	0	1	1122	12	3	0	0	43184	0.744186046512	86759.3	64	1	0.454545454545
1219	0	127	0	0	597	128	7	1	4	64008	0.795041322314	11797.8849558	90.7543859649	1	0.0877192982456
1220	0	9474	0	0	1998	556	1905	0	18	53235	0.674418604651	154.859649123	79.652173913	1.42857142857	0.765217391304
1221	0	216	0	0	121	82	241	1	13	31108	0.654646324549	11452.9545455	79.1677419355	2	0.38064516129
1227	0	848	0	0	514	379	652	0	33	52160	0.710166919575	1572.86923077	108.839694656	3.5	0.335877862595
1228	0	3711	0	0	802	50699	495	0	2615	44685	0.813211845103	589.138297872	130.894736842	25.7888888889	0.0421052631579
1229	0	7894	0	0	949	8797	945	1	679	71913	0.576923076923	149.819672131	108.255434783	6.18181818182	0.728260869565
1233	0	907	0	0	802	280	13	1	20	57058	0.585317460317	11460.6114286	87.7897727273	1.5	0.579545454545
1234	0	20017	0	0	158023	592415	903	0	5464	51892	0.635641316686	185.243243243	98.6827956989	22.747311828	0.0268817204301
1241	0	88	0	0	615	85	4	0	7	62869	0.726984126984	59404.4126984	88.203125	1	0.078125
1243	0	4740	1	0	2001	314	53	0	9	13381	0.849137931034	312.963235294	287.875912409	2.22222222222	0.372262773723
1247	1	80	1	0	1961	13	3	0	0	45813	0.829268292683	34956.08	98.1923076923	1	0
1248	0	4191	0	0	4277	7616	21	0	41	30553	0.205128205128	302.48241206	89.025	1.125	0
1249	0	903	0	0	1028	224	328	0	10	47260	0.862790697674	2531.37647059	108.186046512	2.55	0.232558139535
1250	1	60	1	0	80	36	1	1	4	21502	0.615969581749	329.381818182	99.4107142857	2.14285714286	0.482142857143
1251	1	34	1	0	59	36	4	0	7	59766	0.809523809524	68157.32	88.9615384615	1.33333333333	0.692307692308
1253	1	92	1	0	950	2	15	0	0	29020	0.654135338346	9578.86666667	109.394736842	1	0.315789473684
1258	0	322	0	0	1876	237	44	1	9	26169	0.625475285171	2364.42201835	89.1636363636	1	0.0181818181818
1265	0	1926	1	0	907	1102	167	0	81	23455	0.432684165961	329.830508475	125.752808989	2.28865979381	0.0505617977528
1268	0	9085	0	0	1228	4898	5699	1	600	65152	0.71724137931	586.068965517	83.4514285714	3.21739130435	0.622857142857
1272	0	5472	0	0	319	756	297	0	54	57786	0.679411764706	1365.7987013	78.4064516129	1.2	0.625806451613
1274	0	4170	0	0	1470	1362	410	1	51	42441	0.675480769231	149.132911392	107.088050314	1.64864864865	0.0691823899371
1278	0	97	1	0	133	72	200	0	9	41871	0.71875	32291.6567164	93.9264705882	3.18181818182	0.529411764706
1279	0	390	1	0	142	55	1604	0	4	47921	0.125120307988	2190.20652174	100.421621622	2.33333333333	0.0486486486486
1285	0	1964	0	0	526	204	276	1	25	49220	0.724890829694	876.242105263	93.0833333333	1.33333333333	0.302083333333
1286	0	2209	0	0	201	39	121	0	4	55056	0.770175438596	683.808695652	82.2586206897	1.33333333333	0.129310344828
1289	0	6210	0	0	1867	1019	1139	1	76	36052	0.745635910224	1123.4	75.297029703	3.66666666667	0.554455445545
1291	0	131	0	0	458	93	13	0	3	21435	0.692307692308	9546.05084746	78.1596638655	1	0.0672268907563
1294	0	1662	0	0	281	291	5	1	18	50430	0.554390563565	406.03030303	86.6541353383	1	0
1295	0	331	0	0	151	285	105	0	33	23975	0.590308370044	1210.53191489	99.4631578947	2.15555555556	0.147368421053
1297	0	1161	0	0	241	363	5	1	35	50113	0.688588007737	12949.4814815	104.211009174	2.6	0.550458715596
1298	0	92	1	0	93	68	9	0	1	54484	0.768348623853	25151.6818182	100.93258427	1	0.0786516853933
1304	0	3308	0	0	1905	937	5227	1	58	17507	0.768442622951	1590.2371134	108.275510204	2.12121212121	0.224489795918
1305	0	755	1	0	168	185	31	1	4	62416	0.612175873732	4858.41666667	81.0725388601	1.85714285714	0.766839378238
1306	0	1087	1	0	541	344	343	0	15	55095	0.592957746479	3539.65972222	98.0965517241	1.66666666667	0.0275862068966
1307	0	2132	0	0	569	1717	853	0	117	57202	0.760925449871	1563.875	67.1237113402	2.52380952381	0.453608247423
1308	0	434	0	0	555	513	221	0	40	61508	0.369727047146	447.951807229	107.828	2.9842519685	0.136
1309	0	157	1	0	223	68	175	1	0	37537	0.688888888889	14477.9145299	86.9237288136	1.5652173913	0.186440677966
1312	1	106	0	0	33	25	11	0	8	16645	0.703703703704	1519.02	82.137254902	1.27272727273	0.43137254902
1314	0	1270	0	0	161	85	108	1	10	40109	0.733928571429	3291.32758621	83.7863247863	1	0.119658119658
1316	0	788	0	0	1994	491	1374	0	15	36819	0.808270676692	2109.93700787	95.2578125	3.59459459459	0.125
1319	0	35986	0	0	1677	20502	14169	1	171	36215	0.735922330097	40.218487395	93.1833333333	1.43333333333	0.3
1320	1	28	0	0	796	10	3	0	1	8319	0.67619047619	3177.44	58.7692307692	1	0.153846153846
1321	1	175	0	0	801	113	89	0	6	12211	0.529832935561	3810.89673913	95.2702702703	2.57142857143	0.772972972973
1322	1	445	1	0	338	121	563	0	4	31255	0.651266766021	8429.89473684	67.8039215686	1	0.614379084967
1325	0	95	0	0	613	99	7	0	2	34229	0.359036144578	15146.7529412	83.1395348837	1	0.0348837209302
1329	0	1436	1	0	574	184	168	1	38	57364	0.640067911715	4207.6	108.301886792	1.90909090909	0.0188679245283
1331	0	1685	1	0	276	2818	2082	0	375	55371	0.645871559633	7388.12068966	86.0427350427	2.59090909091	0.521367521368
1333	0	609	0	0	258	5098	0	0	289	20076	0.671664167916	5274.72180451	98.2835820896	49.3412698413	0
1337	0	3799	0	0	1192	527	1383	1	25	45563	0.767938931298	701.045454545	88.3609022556	1.10526315789	0.195488721805
1339	0	2389	0	0	1724	3555	369	1	354	59742	0.906077348066	8033.75	102.459459459	8.84210526316	0.0810810810811
1340	0	9174	1	0	573	348	573	1	35	20311	0.704615384615	112.743169399	75.1086956522	1.125	0.66847826087
1342	0	703	0	0	159	32	593	1	1	49140	0.618025751073	60.4275862069	84.8835616438	2.77777777778	0.780821917808
1344	0	690	0	0	1425	423	2031	1	34	11297	0.368530020704	974.459821429	86.4933333333	1.5625	0.453333333333
1345	1	151	1	0	791	95	18	0	11	8005	0.506666666667	3408.93636364	64.6576576577	1	0.0720720720721
1346	0	1747	0	0	683	874	103	0	80	56000	0.674050632911	1733.52554745	84.9347826087	4.05882352941	0.557971014493
1348	0	87	0	0	287	40	46	1	0	15943	0.794029850746	13220.3098592	88.9861111111	1	0.583333333333
1350	1	535	1	0	611	219	197	0	10	16450	0.805280528053	6281.75362319	70.6	1.78571428571	0.485714285714
1352	0	1179	0	0	287	206	10	1	9	54775	0.672233820459	5730.21925134	112.60106383	1.53846153846	0.154255319149
1353	0	593	0	0	382	179	66	1	2	50599	0.537074148297	11067.6275862	100.760273973	8.33333333333	0.301369863014
1356	1	308	1	0	847	160	6	0	3	15692	0.53125	2563.06030151	82.18	1	0.23
1358	0	1033	1	0	480	417	140	1	23	59527	0.613718411552	9858.78431373	80.961038961	1.39130434783	0.292207792208
1360	0	3896	0	0	183	358	1168	0	29	55346	0.777777777778	858.154761905	78.7294117647	1.5	0.6
1361	0	1571	1	0	430	95	1464	0	3	60050	0.662143826323	4493.60402685	75.5333333333	1.1	0.246666666667
1365	0	1448	1	0	2002	640	6394	0	89	28888	0.705357142857	2951.4	87.8095238095	1.2	0.333333333333
1367	0	133	1	0	101	68	65	0	7	13555	0.704761904762	8068.76041667	98.3402061856	4.85714285714	0.649484536082
1369	0	1321	0	0	492	2789	367	0	130	59117	0.656504065041	2538.54455446	107.519607843	2.44444444444	0.490196078431
1372	0	82	0	0	164	49	78	0	0	26333	0.857142857143	27860.375	100.484848485	3	0.757575757576
1375	0	2161	0	0	526	1063	3060	1	95	71999	0.626943005181	874.033707865	67.1787709497	1.1	0.648044692737
1378	1	445	0	0	439	154	6	0	1	12371	0.519587628866	717.196721311	116.10326087	1.73333333333	0.103260869565
1381	0	323	0	0	287	134	142	0	8	36358	0.758887171561	12191.9037037	91.4485294118	1.66666666667	0.433823529412
1382	0	158	0	0	80	358	21	1	30	56620	0.677556818182	23418.2170543	79.3307692308	3.92307692308	0.446153846154
1383	0	182	1	0	132	83	204	0	3	21726	0.638728323699	3851.04255319	89.2535211268	1.55	0.169014084507
1384	0	866	0	0	263	210	23	1	10	51044	0.714108910891	5971.32098765	104.533742331	1	0.282208588957
1388	0	2314	0	0	609	621	266	1	65	71884	0.699140401146	678.086956522	104.395683453	1.65789473684	0.546762589928
1389	0	2738	0	0	393	1274	810	1	140	58332	0.752755905512	1254.35416667	93.524137931	4.1875	0.386206896552
1391	0	683	1	0	398	203	79	0	1	55540	0.475184794087	11013.2070707	95.0603015075	1	0.0251256281407
1392	0	616	1	0	1854	562	978	0	30	20384	0.801229508197	5464.1047619	96.0566037736	2.25	0.150943396226
1394	0	64	0	0	114	7	12	1	1	27370	0.829181494662	15573.4137931	81.8474576271	1	0.71186440678
1395	0	483	1	0	290	145	85	0	19	35352	0.576368876081	4713.15068493	104.074829932	1.10526315789	0.809523809524
1398	0	1803	1	0	264	35	91	0	2	45144	0.688679245283	132.582857143	76.7443181818	2	0.636363636364
1400	0	5829	0	0	453	2090	911	0	191	39933	0.661473087819	422.315789474	81.1279069767	3.06451612903	0.691860465116
1401	0	3257	0	0	415	2576	1236	1	144	65764	0.814606741573	5175.85714286	112.197183099	4.06451612903	0.112676056338
1402	1	37	1	0	81	48	3	0	5	54908	0.808510638298	19215.0857143	136.055555556	1.63636363636	0.277777777778
1404	0	9608	0	0	1383	7243	10627	1	621	73080	0.776180698152	895.48	90.6732673267	6.23076923077	0.356435643564
1405	1	90	1	0	1964	13	0	0	0	52153	0.673860911271	8376.49438202	77.1222222222	1	0
1406	0	178	0	0	270	84	493	0	24	15409	0.806201550388	14502.08	98.5	3.25	0.346153846154
1407	0	539	0	0	1150	437	16	0	13	34719	0.330743618202	1868.19487179	97.8316326531	1.20833333333	0.428571428571
1408	0	1873	1	0	997	440	343	0	16	38898	0.753315649867	2232.6746988	78.7857142857	1	0.047619047619
1409	0	23	1	0	135	23	8	0	0	54658	0.472222222222	97336.0645161	47	1	0.1875
1413	0	479	0	0	1095	259	14	0	20	61870	0.811965811966	21061.344086	81.5425531915	1.47368421053	0.063829787234
1415	1	13	1	1	926	1	0	0	0	55004	0.867647058824	253765.25	121.615384615	1	0
1416	1	114	1	0	573	43	61	1	2	9176	0.682242990654	5194.83529412	89.3488372093	1.5	0.127906976744
1419	0	1471	0	0	1827	995	207	1	45	69525	0.780534351145	1255.85714286	91.0916666667	2.875	0.45
1421	0	4460	0	0	566	890	1202	1	90	54275	0.512595837897	535.13125	74.1428571429	2.22222222222	0.546583850932
1422	0	301	1	0	146	42	61	0	1	54502	0.685408299866	12870.1273885	89.0949367089	1.22222222222	0.253164556962
1425	0	5570	0	0	510	2627	1157	0	269	58047	0.641975308642	741.744897959	77.1065989848	2.58536585366	0.832487309645
1428	1	1257	0	0	842	232	80	0	13	51779	0.75422626788	2227.80128205	79.872611465	1.22222222222	0.261146496815
1429	0	915	0	0	430	263	1680	0	15	62643	0.350659425912	3408.22988506	88.4083969466	1.33333333333	0.557251908397
1433	0	69	1	0	68	603	9	0	35	16970	0.788177339901	12432.0217391	86.1489361702	3.6	0.446808510638
1434	0	4195	0	0	545	2017	43	0	203	64642	0.737240075614	2365.82142857	100.486725664	3.4347826087	0.398230088496
1435	1	1740	1	0	873	1186	2854	0	75	56182	0.709158415842	700.683908046	103.622857143	4.27118644068	0.377142857143
1437	0	723	0	0	297	164	0	0	28	16113	0.708095781072	1154.16666667	92.8685714286	1.11111111111	0.0285714285714
1438	0	5108	1	0	663	1397	443	1	164	61862	0.594815825375	2393.15675676	97.7204301075	2.45454545455	0.677419354839
1439	0	4850	0	0	4034	4022	1036	1	158	60383	0.641666666667	680.578125	47.6615384615	1.71428571429	0.830769230769
1440	0	1344	0	0	147	341	51	1	24	58796	0.659154929577	5673.74675325	78.6387096774	1.76923076923	0.574193548387
1441	0	2314	0	0	977	290	30	1	9	55534	0.36835443038	3349.34131737	91.5119047619	1	0.077380952381
1442	0	3418	0	0	1323	3056	9	1	330	56113	0.730769230769	16092.3	73.1818181818	1.5	0
1443	0	3676	0	0	1682	303	1647	1	15	50596	0.775947281713	4419.84782609	64.6762589928	1.4	0.215827338129
1445	0	1510	0	0	1046	2059	358	1	243	45177	0.397715472482	796.338541667	82.5958549223	1.32142857143	0.0362694300518
1447	0	511	1	0	223	136	17	1	19	30883	0.66039707419	5515.11290323	103.005347594	1.96153846154	0.096256684492
1456	0	762	1	0	548	214	365	0	41	46208	0.319850984566	511.502762431	124.608815427	2.95108695652	0.0495867768595
1459	0	24001	1	0	1184	1090	588	0	65	33060	0.649560117302	95.7945205479	114.401360544	1.73170731707	0.632653061224
1461	0	11	0	0	1377	166	1	0	10	45053	0.831168831169	82394.3076923	75.5714285714	1.33333333333	0
1466	0	2164	0	0	390	256	770	0	14	14968	0.677130044843	2386.49315068	95.5306122449	2.69696969697	0.414965986395
1468	0	2877	0	0	245	282	540	1	21	40578	0.609756097561	371.76	100.130681818	3.86956521739	0.721590909091
1469	0	3525	0	0	1071	360	713	1	18	54583	0.71237458194	220.18705036	97.6857142857	1.69565217391	0.621428571429
1470	1	24	1	1	214	9	69	0	3	21828	0.80985915493	13247.4285714	147.620689655	1	1
1472	0	155	0	0	166	69	3	0	9	4069	0.551454138702	1330.05555556	98.0306748466	1.5737704918	0.0613496932515
1475	0	7800	0	0	5134	5230	5633	1	297	64538	0.802197802198	453.238095238	86.5348837209	2	0.581395348837
1479	0	41	0	0	1146	77	10	1	2	62427	0.917431192661	80148.4782609	101.291666667	1	0.25
1480	0	1115	0	0	524	981	12	0	33	49683	0.633644859813	14914.304878	94.1927710843	1.18181818182	0.0602409638554
1481	1	13	1	1	29	16	6	0	0	61378	0.794117647059	275730.615385	65.3571428571	4.66666666667	0.142857142857
1483	0	2349	0	0	301	437	41	0	53	28673	0.581135902637	520.925925926	129.570552147	1.26666666667	0.00613496932515
1484	1	129	1	0	1971	9	1	0	0	26019	0.534971644612	2198.88617886	31.9112903226	1	0.766129032258
1488	0	22672	0	0	1857	6390	4589	1	388	72739	0.723684210526	329.929936306	82.9113924051	6.14285714286	0.506329113924
1492	0	313	0	0	1227	449	14	1	39	76357	0.682142857143	14913.8427673	104.83125	1.4	0.4375
1496	0	311	1	0	211	94	1089	0	0	54500	0.670170827858	3907.83766234	87.1806451613	1.5	0.393548387097
1497	1	23	1	0	88	8	22	0	0	20799	0.807692307692	53830.1764706	138	1	0
1498	1	78	1	1	1029	2	0	0	0	50626	0.704918032787	33714.1549296	122.861111111	1.11111111111	0
1500	0	1035	0	0	435	568	909	1	38	53547	0.764534883721	5220.32	71.5	3.73684210526	0.630681818182
1502	0	604	0	0	116	111	40	1	2	31462	0.677807486631	8968.68156425	68.8333333333	2	0.372222222222
1506	0	12903	0	0	15843	37332	385	1	618	70375	0.420716112532	449.186170213	98.5396825397	1.14285714286	0.0952380952381
1507	1	241	0	0	1485	46	27	1	1	37175	0.459064327485	6599.97175141	56.1741573034	1.14814814815	0.224719101124
1508	0	481	0	0	667	513	440	1	42	43640	0.920731707317	12759.5454545	98.7058823529	2.5	0.323529411765
1510	0	318	1	0	285	302	81	1	19	39401	0.667519181586	4086.03030303	91.2469879518	1.40740740741	0.439759036145
1514	0	829	0	0	1515	443	605	0	31	38135	0.812824956672	1080.71028037	122.12037037	1.7	0.0555555555556
1516	0	10008	0	0	376	9046	58	1	435	56263	0.738345864662	550.789473684	97.1830065359	7.5462962963	0.300653594771
1517	1	40	1	0	163	41	0	0	2	16370	0.710280373832	851.782608696	96.9166666667	1.55555555556	0.0833333333333
1518	0	4270	0	0	498	2126	315	0	153	46125	0.378971255673	666.039344262	82.1045751634	1.92682926829	0.565359477124
1520	0	402	1	0	244	234	633	0	5	36849	0.645161290323	11245.3444444	87.7142857143	4.2	0.791208791209
1522	0	217	0	0	251	134	172	1	3	48541	0.557200538358	5887.66860465	66.3179190751	3	0.85549132948
1524	0	1421	0	0	1148	716	11	0	34	76153	0.489247311828	6126.41891892	93.4266666667	1.1	0.133333333333
1527	0	499	0	0	309	115	148	1	14	20264	0.718654434251	2271.83333333	91.3034482759	2.73333333333	0.413793103448
1528	0	420	0	0	4220	3834	2	1	121	19939	0.461842105263	3286.86538462	88.7452229299	2.10843373494	0.0127388535032
1529	0	2067	0	0	409	282	178	1	19	55130	0.622197309417	6260.41081081	75.7741935484	1	0.010752688172
